Date&Time,TIKER,PER,OPEN,HIGH,LOW,CLOSE,VOLUME
2016-02-02 13:00:00,GBPUSD,60,1.4359,1.4368,1.4325,1.4361,101103
2016-02-02 14:00:00,GBPUSD,60,1.4361,1.441,1.436,1.4388,90177
2016-02-02 15:00:00,GBPUSD,60,1.4388,1.4426,1.4375,1.4423,84299
2016-02-02 16:00:00,GBPUSD,60,1.4423,1.4446,1.4397,1.4404,95407
2016-02-02 17:00:00,GBPUSD,60,1.4404,1.4411,1.4375,1.4383,109558
2016-02-02 18:00:00,GBPUSD,60,1.4383,1.4419,1.4368,1.4413,120635
2016-02-02 19:00:00,GBPUSD,60,1.4413,1.4423,1.436,1.4375,125341
2016-02-02 20:00:00,GBPUSD,60,1.4375,1.4403,1.4367,1.4399,90970
2016-02-02 21:00:00,GBPUSD,60,1.4399,1.4414,1.4384,1.441,64671
2016-02-02 22:00:00,GBPUSD,60,1.441,1.4427,1.4402,1.4426,51172
2016-02-02 23:00:00,GBPUSD,60,1.4426,1.4426,1.4409,1.4413,50860
2016-02-03 00:00:00,GBPUSD,60,1.4413,1.4422,1.4409,1.4415,43960
2016-02-03 01:00:00,GBPUSD,60,1.4415,1.4418,1.4405,1.4408,43571
2016-02-03 02:00:00,GBPUSD,60,1.4407,1.4416,1.4404,1.441,31016
2016-02-03 03:00:00,GBPUSD,60,1.441,1.4414,1.4404,1.4406,47041
2016-02-03 04:00:00,GBPUSD,60,1.4406,1.4408,1.4389,1.4399,60497
2016-02-03 05:00:00,GBPUSD,60,1.4399,1.4416,1.4394,1.4405,60012
2016-02-03 06:00:00,GBPUSD,60,1.4406,1.4414,1.44,1.4408,49941
2016-02-03 07:00:00,GBPUSD,60,1.4408,1.4411,1.4396,1.441,50916
2016-02-03 08:00:00,GBPUSD,60,1.441,1.4414,1.4401,1.4406,33575
2016-02-03 09:00:00,GBPUSD,60,1.4406,1.4411,1.4399,1.441,37042
2016-02-03 10:00:00,GBPUSD,60,1.4409,1.4425,1.4401,1.4423,45319
2016-02-03 11:00:00,GBPUSD,60,1.4423,1.4438,1.4394,1.4401,79199
2016-02-03 12:00:00,GBPUSD,60,1.4401,1.441,1.438,1.4396,102512
2016-02-03 13:00:00,GBPUSD,60,1.4397,1.4462,1.4391,1.4452,119409
2016-02-03 14:00:00,GBPUSD,60,1.4452,1.4486,1.4446,1.4477,108213
2016-02-03 15:00:00,GBPUSD,60,1.4477,1.4505,1.4469,1.4497,99931
2016-02-03 16:00:00,GBPUSD,60,1.4498,1.4511,1.4487,1.4508,89960
2016-02-03 17:00:00,GBPUSD,60,1.4508,1.4545,1.4501,1.4523,117046
2016-02-03 18:00:00,GBPUSD,60,1.4522,1.4567,1.4522,1.4563,126955
2016-02-03 19:00:00,GBPUSD,60,1.4564,1.4596,1.4538,1.4591,134723
2016-02-03 20:00:00,GBPUSD,60,1.459,1.4603,1.4566,1.4574,114800
2016-02-03 21:00:00,GBPUSD,60,1.4575,1.4581,1.4558,1.4579,70478
2016-02-03 22:00:00,GBPUSD,60,1.4579,1.4637,1.4574,1.4632,101069
2016-02-03 23:00:00,GBPUSD,60,1.4631,1.4649,1.4593,1.4602,91715
2016-02-04 00:00:00,GBPUSD,60,1.4602,1.4606,1.4588,1.4599,74381
2016-02-04 01:00:00,GBPUSD,60,1.4599,1.4606,1.4594,1.4599,38235
2016-02-04 02:00:00,GBPUSD,60,1.4602,1.4603,1.4583,1.4586,32748
2016-02-04 03:00:00,GBPUSD,60,1.4587,1.4599,1.4582,1.4584,55879
2016-02-04 04:00:00,GBPUSD,60,1.4585,1.4601,1.4581,1.4599,47305
2016-02-04 05:00:00,GBPUSD,60,1.4599,1.4605,1.4578,1.4582,64174
2016-02-04 06:00:00,GBPUSD,60,1.4582,1.4587,1.4578,1.4585,42041
2016-02-04 07:00:00,GBPUSD,60,1.4584,1.4589,1.4578,1.4587,40892
2016-02-04 08:00:00,GBPUSD,60,1.4587,1.4588,1.4568,1.4573,46636
2016-02-04 09:00:00,GBPUSD,60,1.4574,1.4576,1.4566,1.457,45717
2016-02-04 10:00:00,GBPUSD,60,1.4571,1.4582,1.4563,1.4578,40976
2016-02-04 11:00:00,GBPUSD,60,1.4578,1.4585,1.456,1.4568,82006
2016-02-04 12:00:00,GBPUSD,60,1.4569,1.4635,1.4563,1.4633,142580
2016-02-04 13:00:00,GBPUSD,60,1.4633,1.4663,1.4629,1.4642,117427
2016-02-04 14:00:00,GBPUSD,60,1.4642,1.4666,1.4631,1.4655,104054
2016-02-04 15:00:00,GBPUSD,60,1.4655,1.4663,1.4579,1.4594,120642
2016-02-04 16:00:00,GBPUSD,60,1.4593,1.4636,1.4528,1.4616,179484
2016-02-04 17:00:00,GBPUSD,60,1.4616,1.4668,1.46,1.4614,155378
2016-02-04 18:00:00,GBPUSD,60,1.4614,1.4617,1.4575,1.4605,141256
2016-02-04 19:00:00,GBPUSD,60,1.4603,1.4617,1.4558,1.4578,134900
2016-02-04 20:00:00,GBPUSD,60,1.4578,1.4593,1.4568,1.4577,111944
2016-02-04 21:00:00,GBPUSD,60,1.4577,1.4588,1.4564,1.4586,85545
2016-02-04 22:00:00,GBPUSD,60,1.4586,1.4606,1.4578,1.4602,66924
2016-02-04 23:00:00,GBPUSD,60,1.4602,1.4613,1.4594,1.4597,66662
2016-02-05 00:00:00,GBPUSD,60,1.4597,1.4599,1.457,1.4584,49404
2016-02-05 01:00:00,GBPUSD,60,1.4585,1.459,1.4579,1.4587,30682
2016-02-05 02:00:00,GBPUSD,60,1.4585,1.4591,1.4569,1.4573,34411
2016-02-05 03:00:00,GBPUSD,60,1.4573,1.4585,1.4572,1.4578,44017
2016-02-05 04:00:00,GBPUSD,60,1.4578,1.4584,1.4568,1.4575,49645
2016-02-05 05:00:00,GBPUSD,60,1.4575,1.4585,1.4567,1.4571,52186
2016-02-05 06:00:00,GBPUSD,60,1.4571,1.4577,1.4563,1.4567,44222
2016-02-05 07:00:00,GBPUSD,60,1.4567,1.4576,1.4562,1.4568,30730
2016-02-05 08:00:00,GBPUSD,60,1.4568,1.4575,1.4557,1.4563,40206
2016-02-05 09:00:00,GBPUSD,60,1.4563,1.4569,1.4548,1.4554,32497
2016-02-05 10:00:00,GBPUSD,60,1.4554,1.4561,1.4551,1.4555,39316
2016-02-05 11:00:00,GBPUSD,60,1.4555,1.4572,1.4512,1.4517,85668
2016-02-05 12:00:00,GBPUSD,60,1.4518,1.4547,1.4517,1.4528,94297
2016-02-05 13:00:00,GBPUSD,60,1.4528,1.4555,1.4505,1.4542,87232
2016-02-05 14:00:00,GBPUSD,60,1.4542,1.4555,1.4513,1.4522,85279
2016-02-05 15:00:00,GBPUSD,60,1.4522,1.4543,1.4515,1.4529,70279
2016-02-05 16:00:00,GBPUSD,60,1.4528,1.4556,1.452,1.4549,69666
2016-02-05 17:00:00,GBPUSD,60,1.4549,1.4591,1.4474,1.4476,87258
2016-02-05 18:00:00,GBPUSD,60,1.4482,1.4527,1.4452,1.4501,123764
2016-02-05 19:00:00,GBPUSD,60,1.4501,1.4509,1.4466,1.4483,130462
2016-02-05 20:00:00,GBPUSD,60,1.4482,1.4498,1.446,1.4466,115371
2016-02-05 21:00:00,GBPUSD,60,1.4466,1.4473,1.4452,1.447,77610
2016-02-05 22:00:00,GBPUSD,60,1.447,1.4486,1.4455,1.4481,56740
2016-02-05 23:00:00,GBPUSD,60,1.4481,1.4502,1.4478,1.4499,52074
2016-02-06 00:00:00,GBPUSD,60,1.4499,1.4508,1.4493,1.4499,50944
2016-02-06 01:00:00,GBPUSD,60,1.45,1.4507,1.4489,1.4501,32237
2016-02-06 02:00:00,GBPUSD,60,1.4501,1.4501,1.4499,1.4501,16
2016-02-07 22:00:00,GBPUSD,60,1.45,1.45,1.4485,1.4492,30
2016-02-07 23:00:00,GBPUSD,60,1.4492,1.4492,1.4492,1.4492,8
2016-02-08 00:00:00,GBPUSD,60,1.4486,1.4486,1.4486,1.4486,1
2016-02-08 01:00:00,GBPUSD,60,1.4488,1.4488,1.4478,1.4481,87
2016-02-08 02:00:00,GBPUSD,60,1.448,1.4505,1.448,1.4499,7094
2016-02-08 03:00:00,GBPUSD,60,1.4501,1.451,1.4499,1.4507,26400
2016-02-08 04:00:00,GBPUSD,60,1.4508,1.4512,1.4504,1.451,26009
2016-02-08 05:00:00,GBPUSD,60,1.4509,1.4516,1.4505,1.4513,28454
2016-02-08 06:00:00,GBPUSD,60,1.4513,1.4516,1.4504,1.4509,30805
2016-02-08 07:00:00,GBPUSD,60,1.4509,1.4512,1.4505,1.4508,32651
2016-02-08 08:00:00,GBPUSD,60,1.4508,1.4516,1.4504,1.4515,32606
2016-02-08 09:00:00,GBPUSD,60,1.4515,1.4521,1.4509,1.4515,34693
2016-02-08 10:00:00,GBPUSD,60,1.4516,1.4519,1.4497,1.4504,34103
2016-02-08 11:00:00,GBPUSD,60,1.4504,1.4547,1.4502,1.4529,79750
2016-02-08 12:00:00,GBPUSD,60,1.4529,1.4543,1.4483,1.4493,129377
2016-02-08 13:00:00,GBPUSD,60,1.4493,1.451,1.4489,1.4507,127752
2016-02-08 14:00:00,GBPUSD,60,1.4506,1.4509,1.4447,1.4453,123934
2016-02-08 15:00:00,GBPUSD,60,1.4453,1.4455,1.4395,1.4418,127128
2016-02-08 16:00:00,GBPUSD,60,1.4418,1.4426,1.4381,1.4386,122425
2016-02-08 17:00:00,GBPUSD,60,1.4386,1.4401,1.435,1.4396,148103
2016-02-08 18:00:00,GBPUSD,60,1.4397,1.4411,1.4375,1.4398,139014
2016-02-08 19:00:00,GBPUSD,60,1.4398,1.4403,1.4364,1.4367,150491
2016-02-08 20:00:00,GBPUSD,60,1.4368,1.4436,1.4366,1.4416,139322
2016-02-08 21:00:00,GBPUSD,60,1.4416,1.442,1.4399,1.4415,98056
2016-02-08 22:00:00,GBPUSD,60,1.4415,1.4433,1.4405,1.443,97592
2016-02-08 23:00:00,GBPUSD,60,1.443,1.4439,1.4419,1.4439,86237
2016-02-09 00:00:00,GBPUSD,60,1.4438,1.4444,1.4422,1.4427,91990
2016-02-09 01:00:00,GBPUSD,60,1.4427,1.4436,1.4415,1.4429,46440
2016-02-09 02:00:00,GBPUSD,60,1.4429,1.4437,1.4421,1.4426,33565
2016-02-09 03:00:00,GBPUSD,60,1.4426,1.4436,1.4419,1.4433,71164
2016-02-09 04:00:00,GBPUSD,60,1.4433,1.4433,1.4416,1.442,72158
2016-02-09 05:00:00,GBPUSD,60,1.4421,1.4438,1.4418,1.4429,81159
2016-02-09 06:00:00,GBPUSD,60,1.4429,1.4434,1.4418,1.4423,74252
2016-02-09 07:00:00,GBPUSD,60,1.4424,1.4433,1.4419,1.4424,84814
2016-02-09 08:00:00,GBPUSD,60,1.4424,1.4428,1.4414,1.442,61948
2016-02-09 09:00:00,GBPUSD,60,1.442,1.4421,1.4408,1.4416,59247
2016-02-09 10:00:00,GBPUSD,60,1.4416,1.4424,1.44,1.4401,52458
2016-02-09 11:00:00,GBPUSD,60,1.4401,1.4434,1.4388,1.443,108208
2016-02-09 12:00:00,GBPUSD,60,1.443,1.4461,1.4429,1.4434,145417
2016-02-09 13:00:00,GBPUSD,60,1.4434,1.4444,1.4418,1.4436,123320
2016-02-09 14:00:00,GBPUSD,60,1.4436,1.4485,1.4434,1.4466,136444
2016-02-09 15:00:00,GBPUSD,60,1.4466,1.4468,1.4411,1.4421,119968
2016-02-09 16:00:00,GBPUSD,60,1.4421,1.4434,1.4391,1.441,142630
2016-02-09 17:00:00,GBPUSD,60,1.441,1.4428,1.439,1.4395,147421
2016-02-09 18:00:00,GBPUSD,60,1.4395,1.4422,1.4377,1.442,151107
2016-02-09 19:00:00,GBPUSD,60,1.442,1.4489,1.4405,1.4483,154570
2016-02-09 20:00:00,GBPUSD,60,1.4483,1.4515,1.4471,1.4488,142870
2016-02-09 21:00:00,GBPUSD,60,1.4488,1.4508,1.448,1.4484,104246
2016-02-09 22:00:00,GBPUSD,60,1.4484,1.4488,1.4444,1.4446,87147
2016-02-09 23:00:00,GBPUSD,60,1.4446,1.4464,1.4445,1.4454,88170
2016-02-10 00:00:00,GBPUSD,60,1.4454,1.4464,1.4448,1.4459,72326
2016-02-10 01:00:00,GBPUSD,60,1.446,1.4473,1.4458,1.4467,38214
2016-02-10 02:00:00,GBPUSD,60,1.4467,1.448,1.4459,1.4467,45646
2016-02-10 03:00:00,GBPUSD,60,1.4467,1.4469,1.4457,1.446,59744
2016-02-10 04:00:00,GBPUSD,60,1.446,1.4465,1.4454,1.4458,56277
2016-02-10 05:00:00,GBPUSD,60,1.4458,1.4469,1.4456,1.4467,64061
2016-02-10 06:00:00,GBPUSD,60,1.4466,1.4474,1.4458,1.4466,62993
2016-02-10 07:00:00,GBPUSD,60,1.4467,1.4477,1.4463,1.4469,41872
2016-02-10 08:00:00,GBPUSD,60,1.447,1.4471,1.446,1.4465,48588
2016-02-10 09:00:00,GBPUSD,60,1.4465,1.4474,1.446,1.4472,43041
2016-02-10 10:00:00,GBPUSD,60,1.4471,1.4484,1.4467,1.4471,38094
2016-02-10 11:00:00,GBPUSD,60,1.4471,1.4486,1.4456,1.4461,89343
2016-02-10 12:00:00,GBPUSD,60,1.4461,1.4511,1.4448,1.4497,128645
2016-02-10 13:00:00,GBPUSD,60,1.4499,1.4499,1.4439,1.4497,130450
2016-02-10 14:00:00,GBPUSD,60,1.4498,1.4519,1.4481,1.4517,105281
2016-02-10 15:00:00,GBPUSD,60,1.4518,1.4535,1.4506,1.4517,114332
2016-02-10 16:00:00,GBPUSD,60,1.4516,1.4578,1.4516,1.4564,131189
2016-02-10 17:00:00,GBPUSD,60,1.4565,1.4572,1.4503,1.4513,138232
2016-02-10 18:00:00,GBPUSD,60,1.4513,1.4516,1.4469,1.4474,142613
2016-02-10 19:00:00,GBPUSD,60,1.4473,1.4489,1.4448,1.446,154530
2016-02-10 20:00:00,GBPUSD,60,1.446,1.4491,1.4447,1.447,158957
2016-02-10 21:00:00,GBPUSD,60,1.4471,1.4491,1.446,1.4481,120409
2016-02-10 22:00:00,GBPUSD,60,1.4481,1.4508,1.4478,1.4501,77077
2016-02-10 23:00:00,GBPUSD,60,1.4501,1.4533,1.4494,1.453,70087
2016-02-11 00:00:00,GBPUSD,60,1.4531,1.4547,1.4514,1.4532,79371
2016-02-11 01:00:00,GBPUSD,60,1.4532,1.454,1.4514,1.4522,59404
2016-02-11 02:00:00,GBPUSD,60,1.4523,1.4543,1.4518,1.4533,55156
2016-02-11 03:00:00,GBPUSD,60,1.4534,1.4537,1.4519,1.4522,77772
2016-02-11 04:00:00,GBPUSD,60,1.4522,1.4555,1.4519,1.455,79910
2016-02-11 05:00:00,GBPUSD,60,1.4551,1.4564,1.4541,1.4544,71208
2016-02-11 06:00:00,GBPUSD,60,1.4545,1.4552,1.4539,1.4545,48170
2016-02-11 07:00:00,GBPUSD,60,1.4545,1.4547,1.4527,1.4539,49712
2016-02-11 08:00:00,GBPUSD,60,1.4539,1.4544,1.4526,1.4534,61097
2016-02-11 09:00:00,GBPUSD,60,1.4534,1.4538,1.4523,1.4529,55193
2016-02-11 10:00:00,GBPUSD,60,1.4529,1.4533,1.4518,1.4524,61602
2016-02-11 11:00:00,GBPUSD,60,1.4524,1.4546,1.4498,1.4507,110440
2016-02-11 12:00:00,GBPUSD,60,1.4508,1.4511,1.4411,1.4434,160849
2016-02-11 13:00:00,GBPUSD,60,1.4431,1.4473,1.4395,1.446,154478
2016-02-11 14:00:00,GBPUSD,60,1.446,1.4471,1.4433,1.4459,133008
2016-02-11 15:00:00,GBPUSD,60,1.4458,1.4471,1.4399,1.4419,136108
2016-02-11 16:00:00,GBPUSD,60,1.442,1.4425,1.4384,1.4401,155366
2016-02-11 17:00:00,GBPUSD,60,1.4401,1.4433,1.4382,1.4421,160291
2016-02-11 18:00:00,GBPUSD,60,1.4421,1.4458,1.4415,1.4437,145619
2016-02-11 19:00:00,GBPUSD,60,1.4436,1.4479,1.4431,1.4433,152154
2016-02-11 20:00:00,GBPUSD,60,1.4433,1.4459,1.4422,1.4447,147023
2016-02-11 21:00:00,GBPUSD,60,1.4448,1.4471,1.444,1.4456,114014
2016-02-11 22:00:00,GBPUSD,60,1.4456,1.4469,1.4446,1.4457,94170
2016-02-11 23:00:00,GBPUSD,60,1.4456,1.4473,1.4445,1.4472,105650
2016-02-12 00:00:00,GBPUSD,60,1.4473,1.4485,1.446,1.4475,85805
2016-02-12 01:00:00,GBPUSD,60,1.4475,1.448,1.4467,1.4474,41558
2016-02-12 02:00:00,GBPUSD,60,1.4475,1.4491,1.4471,1.4477,37147
2016-02-12 03:00:00,GBPUSD,60,1.4477,1.4487,1.4469,1.4479,81870
2016-02-12 04:00:00,GBPUSD,60,1.4479,1.4483,1.446,1.4466,80634
2016-02-12 05:00:00,GBPUSD,60,1.4466,1.4475,1.4462,1.4466,61794
2016-02-12 06:00:00,GBPUSD,60,1.4466,1.4474,1.4461,1.4464,59280
2016-02-12 07:00:00,GBPUSD,60,1.4463,1.4471,1.4459,1.4471,66864
2016-02-12 08:00:00,GBPUSD,60,1.4471,1.4475,1.4457,1.4463,73049
2016-02-12 09:00:00,GBPUSD,60,1.4463,1.4468,1.4456,1.4461,54065
2016-02-12 10:00:00,GBPUSD,60,1.446,1.4485,1.4457,1.4483,63606
2016-02-12 11:00:00,GBPUSD,60,1.4483,1.4528,1.4466,1.4495,122402
2016-02-12 12:00:00,GBPUSD,60,1.4495,1.4521,1.4471,1.4508,160054
2016-02-12 13:00:00,GBPUSD,60,1.4508,1.455,1.4495,1.4543,133621
2016-02-12 14:00:00,GBPUSD,60,1.4543,1.457,1.4532,1.4557,125389
2016-02-12 15:00:00,GBPUSD,60,1.4557,1.4562,1.453,1.4533,103918
2016-02-12 16:00:00,GBPUSD,60,1.4533,1.4548,1.4509,1.4513,112490
2016-02-12 17:00:00,GBPUSD,60,1.4512,1.4516,1.4475,1.4483,132673
2016-02-12 18:00:00,GBPUSD,60,1.4482,1.4495,1.4447,1.4455,128600
2016-02-12 19:00:00,GBPUSD,60,1.4455,1.4485,1.4449,1.4458,137412
2016-02-12 20:00:00,GBPUSD,60,1.4457,1.4464,1.4441,1.4457,125250
2016-02-12 21:00:00,GBPUSD,60,1.4458,1.4486,1.4457,1.4474,81681
2016-02-12 22:00:00,GBPUSD,60,1.4474,1.4505,1.4469,1.4505,72183
2016-02-12 23:00:00,GBPUSD,60,1.4505,1.4522,1.4499,1.4517,63593
2016-02-13 00:00:00,GBPUSD,60,1.4516,1.4518,1.4497,1.4508,60563
2016-02-13 01:00:00,GBPUSD,60,1.4508,1.4514,1.4488,1.4501,38295
2016-02-13 02:00:00,GBPUSD,60,1.4499,1.4505,1.4498,1.4503,32
2016-02-14 22:00:00,GBPUSD,60,1.4499,1.4504,1.4497,1.4503,19
2016-02-14 23:00:00,GBPUSD,60,1.4502,1.4503,1.4499,1.4502,45
2016-02-15 00:00:00,GBPUSD,60,1.4499,1.4503,1.4494,1.4502,44
2016-02-15 01:00:00,GBPUSD,60,1.4501,1.4501,1.4494,1.4496,32
2016-02-15 02:00:00,GBPUSD,60,1.4494,1.451,1.4483,1.4499,13453
2016-02-15 03:00:00,GBPUSD,60,1.4499,1.452,1.4498,1.4518,56458
2016-02-15 04:00:00,GBPUSD,60,1.4519,1.4519,1.4501,1.4511,51906
2016-02-15 05:00:00,GBPUSD,60,1.4511,1.4517,1.4504,1.4513,53690
2016-02-15 06:00:00,GBPUSD,60,1.4513,1.4517,1.4504,1.4512,43301
2016-02-15 07:00:00,GBPUSD,60,1.4512,1.4525,1.4509,1.4521,57767
2016-02-15 08:00:00,GBPUSD,60,1.4521,1.4528,1.4519,1.4523,56848
2016-02-15 09:00:00,GBPUSD,60,1.4523,1.4534,1.4518,1.453,67336
2016-02-15 10:00:00,GBPUSD,60,1.453,1.4536,1.4518,1.453,56025
2016-02-15 11:00:00,GBPUSD,60,1.4529,1.4532,1.4507,1.4514,123495
2016-02-15 12:00:00,GBPUSD,60,1.4513,1.4517,1.4483,1.4492,144138
2016-02-15 13:00:00,GBPUSD,60,1.4492,1.4502,1.4463,1.4473,115466
2016-02-15 14:00:00,GBPUSD,60,1.4473,1.4496,1.4472,1.4491,102359
2016-02-15 15:00:00,GBPUSD,60,1.4491,1.45,1.4457,1.4457,92415
2016-02-15 16:00:00,GBPUSD,60,1.4457,1.4485,1.4454,1.4467,90626
2016-02-15 17:00:00,GBPUSD,60,1.4467,1.4484,1.4462,1.4469,104803
2016-02-15 18:00:00,GBPUSD,60,1.4469,1.4483,1.4463,1.4475,131128
2016-02-15 19:00:00,GBPUSD,60,1.4475,1.4475,1.4423,1.4454,120368
2016-02-15 20:00:00,GBPUSD,60,1.4453,1.4455,1.4429,1.4436,84516
2016-02-15 21:00:00,GBPUSD,60,1.4436,1.4442,1.4409,1.4441,61088
2016-02-15 22:00:00,GBPUSD,60,1.4441,1.4445,1.4433,1.4444,61735
2016-02-15 23:00:00,GBPUSD,60,1.4444,1.4445,1.4425,1.4433,30975
2016-02-16 00:00:00,GBPUSD,60,1.4433,1.4439,1.4426,1.4433,49788
2016-02-16 01:00:00,GBPUSD,60,1.4433,1.4436,1.4424,1.443,51639
2016-02-16 02:00:00,GBPUSD,60,1.4432,1.444,1.4426,1.4435,28292
2016-02-16 03:00:00,GBPUSD,60,1.4436,1.4457,1.4433,1.4453,61321
2016-02-16 04:00:00,GBPUSD,60,1.4454,1.4454,1.4433,1.4443,66478
2016-02-16 05:00:00,GBPUSD,60,1.4444,1.4455,1.4434,1.4453,69200
2016-02-16 06:00:00,GBPUSD,60,1.4454,1.4456,1.443,1.4434,63466
2016-02-16 07:00:00,GBPUSD,60,1.4434,1.4441,1.4426,1.4429,52079
2016-02-16 08:00:00,GBPUSD,60,1.4429,1.4437,1.4424,1.4429,52442
2016-02-16 09:00:00,GBPUSD,60,1.443,1.4432,1.4415,1.4422,50591
2016-02-16 10:00:00,GBPUSD,60,1.4423,1.4428,1.4402,1.441,66953
2016-02-16 11:00:00,GBPUSD,60,1.4411,1.445,1.4404,1.4442,97667
2016-02-16 12:00:00,GBPUSD,60,1.4442,1.4516,1.443,1.4501,138277
2016-02-16 13:00:00,GBPUSD,60,1.45,1.4512,1.4452,1.4456,157442
2016-02-16 14:00:00,GBPUSD,60,1.4456,1.4469,1.4443,1.4462,118517
2016-02-16 15:00:00,GBPUSD,60,1.4463,1.4464,1.4414,1.442,125655
2016-02-16 16:00:00,GBPUSD,60,1.442,1.4431,1.4407,1.4412,108627
2016-02-16 17:00:00,GBPUSD,60,1.4412,1.4414,1.4333,1.4346,156659
2016-02-16 18:00:00,GBPUSD,60,1.4346,1.4358,1.4293,1.4295,144170
2016-02-16 19:00:00,GBPUSD,60,1.4295,1.4314,1.4275,1.4306,153126
2016-02-16 20:00:00,GBPUSD,60,1.4305,1.4314,1.4281,1.4289,119410
2016-02-16 21:00:00,GBPUSD,60,1.4289,1.4308,1.4285,1.4303,81559
2016-02-16 22:00:00,GBPUSD,60,1.4304,1.4304,1.428,1.4287,66416
2016-02-16 23:00:00,GBPUSD,60,1.4288,1.4294,1.4282,1.4284,40411
2016-02-17 00:00:00,GBPUSD,60,1.4284,1.4295,1.4281,1.4293,37779
2016-02-17 01:00:00,GBPUSD,60,1.4293,1.4307,1.4287,1.4302,43167
2016-02-17 02:00:00,GBPUSD,60,1.4302,1.4308,1.4294,1.4304,35555
2016-02-17 03:00:00,GBPUSD,60,1.4304,1.4308,1.4298,1.4302,45417
2016-02-17 04:00:00,GBPUSD,60,1.4302,1.4307,1.4285,1.4294,65902
2016-02-17 05:00:00,GBPUSD,60,1.4294,1.4303,1.4287,1.4298,76515
2016-02-17 06:00:00,GBPUSD,60,1.4298,1.4305,1.4294,1.4303,64961
2016-02-17 07:00:00,GBPUSD,60,1.4303,1.4305,1.4293,1.4299,54721
2016-02-17 08:00:00,GBPUSD,60,1.4299,1.4304,1.4287,1.4291,67051
2016-02-17 09:00:00,GBPUSD,60,1.4291,1.4299,1.4287,1.4298,57573
2016-02-17 10:00:00,GBPUSD,60,1.4299,1.4306,1.4255,1.4274,81229
2016-02-17 11:00:00,GBPUSD,60,1.4273,1.4277,1.4243,1.4264,119259
2016-02-17 12:00:00,GBPUSD,60,1.4264,1.4282,1.4256,1.4271,140384
2016-02-17 13:00:00,GBPUSD,60,1.4271,1.4318,1.4252,1.4309,149067
2016-02-17 14:00:00,GBPUSD,60,1.431,1.4339,1.4308,1.4313,126217
2016-02-17 15:00:00,GBPUSD,60,1.4313,1.4317,1.4283,1.431,115449
2016-02-17 16:00:00,GBPUSD,60,1.431,1.4314,1.4294,1.4309,94146
2016-02-17 17:00:00,GBPUSD,60,1.431,1.4322,1.4278,1.4287,133004
2016-02-17 18:00:00,GBPUSD,60,1.4288,1.4303,1.4233,1.425,153233
2016-02-17 19:00:00,GBPUSD,60,1.4251,1.432,1.4247,1.4314,151588
2016-02-17 20:00:00,GBPUSD,60,1.4314,1.4337,1.4307,1.4315,134460
2016-02-17 21:00:00,GBPUSD,60,1.4315,1.4322,1.4298,1.4312,88028
2016-02-17 22:00:00,GBPUSD,60,1.4312,1.4315,1.4283,1.429,74318
2016-02-17 23:00:00,GBPUSD,60,1.4291,1.4305,1.4269,1.4287,110363
2016-02-18 00:00:00,GBPUSD,60,1.4288,1.4297,1.428,1.4288,65044
2016-02-18 01:00:00,GBPUSD,60,1.4287,1.4297,1.4279,1.4292,52887
2016-02-18 02:00:00,GBPUSD,60,1.4288,1.4298,1.4281,1.4287,25186
2016-02-18 03:00:00,GBPUSD,60,1.4287,1.4289,1.4271,1.4279,62836
2016-02-18 04:00:00,GBPUSD,60,1.428,1.4294,1.427,1.4285,66852
2016-02-18 05:00:00,GBPUSD,60,1.4285,1.4294,1.4282,1.4292,66539
2016-02-18 06:00:00,GBPUSD,60,1.4292,1.4303,1.4287,1.4299,52061
2016-02-18 07:00:00,GBPUSD,60,1.4299,1.4305,1.4297,1.4304,43675
2016-02-18 08:00:00,GBPUSD,60,1.4304,1.4313,1.4299,1.4304,47413
2016-02-18 09:00:00,GBPUSD,60,1.4304,1.4304,1.4294,1.4298,58033
2016-02-18 10:00:00,GBPUSD,60,1.4299,1.4302,1.4271,1.428,71994
2016-02-18 11:00:00,GBPUSD,60,1.428,1.4306,1.4256,1.4289,121767
2016-02-18 12:00:00,GBPUSD,60,1.4289,1.4296,1.4269,1.4273,148346
2016-02-18 13:00:00,GBPUSD,60,1.4273,1.4323,1.4271,1.4297,132682
2016-02-18 14:00:00,GBPUSD,60,1.4297,1.434,1.4295,1.4337,121393
2016-02-18 15:00:00,GBPUSD,60,1.4337,1.4379,1.4334,1.4369,152668
2016-02-18 16:00:00,GBPUSD,60,1.4369,1.4394,1.4353,1.4364,142488
2016-02-18 17:00:00,GBPUSD,60,1.4364,1.4384,1.4351,1.4377,130242
2016-02-18 18:00:00,GBPUSD,60,1.4377,1.4382,1.4331,1.4363,143663
2016-02-18 19:00:00,GBPUSD,60,1.4364,1.437,1.4329,1.4366,147221
2016-02-18 20:00:00,GBPUSD,60,1.4365,1.4369,1.4311,1.4331,134730
2016-02-18 21:00:00,GBPUSD,60,1.4331,1.4343,1.4319,1.4339,92952
2016-02-18 22:00:00,GBPUSD,60,1.4339,1.4345,1.4325,1.433,77872
2016-02-18 23:00:00,GBPUSD,60,1.433,1.433,1.4312,1.4316,55989
2016-02-19 00:00:00,GBPUSD,60,1.4316,1.4332,1.4314,1.433,53675
2016-02-19 01:00:00,GBPUSD,60,1.433,1.4347,1.4318,1.4335,57321
2016-02-19 02:00:00,GBPUSD,60,1.4332,1.4346,1.4321,1.4329,34053
